latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
21.88086,82.42879,332.73,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.17,0.87,D
21.88584,82.41225,352.91,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,312.27,5.69,D
21.88793,82.38163,339.07,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,312.32,78.61,D
21.8901,82.37368,331.72,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.43,4.97,D
21.89122,82.38105,348.81,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,317.31,29.36,D
21.89386,83.26285,332.94,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.63,1.82,D
21.89395,82.37679,341.88,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.13,29.36,D
21.89451,82.38048,349.35,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.62,29.36,D
21.89564,82.38785,332.45,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.82,3.28,D
21.8978,82.37991,335.46,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.95,0.97,D
21.90038,83.14668,330.59,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,302.76,2.38,D
21.90369,83.14612,340.73,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.92,3.59,D
21.90477,83.17654,340.63,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.75,7.08,D
21.90532,83.18027,333.14,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.94,2.92,D
21.90938,84.93428,334.6,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.6,2.73,D
21.90998,84.91302,330.9,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.93,2.78,D
21.91446,85.8753,349.24,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.59,7.54,D
21.91457,84.24998,346.14,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.25,7.67,D
21.91726,82.46353,353.86,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.95,9.46,D
21.91749,82.96452,334.88,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.93,3.38,D
21.92,83.35048,353.25,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,314.78,9.45,D
21.92522,83.08517,332.71,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.52,1.48,D
21.92669,82.50352,335.01,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.07,2.95,D
21.9276,82.68889,332.97,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.85,2.69,D
21.92798,83.03512,339.05,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.68,4.04,D
21.92999,82.50295,351.65,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.83,10.97,D
21.93054,82.50665,333.43,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.85,4.81,D
21.93073,83.03083,332.75,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.41,4.04,D
21.9458,73.02058,350.81,0.34,0.56,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.03,5.0,D
21.95323,84.12398,333.02,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.68,2.92,D
21.95604,83.27138,332.07,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.84,6.32,D
21.95659,83.27512,336.16,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.62,6.32,D
21.95802,87.80826,340.09,0.4,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.79,3.21,D
21.9588,82.99175,334.23,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.94,2.32,D
21.96049,83.20926,332.81,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.66,1.97,D
21.96212,83.94373,332.42,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.24,4.61,D
21.96268,83.94759,344.84,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.92,6.9,D
21.96762,83.00549,341.9,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.25,5.11,D
21.96877,83.12744,332.64,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.74,1.27,D
21.98202,83.24012,336.13,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.04,4.09,D
21.98497,85.00788,332.01,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.78,2.17,D
21.98548,82.53491,334.42,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.1,3.22,D
21.9974,81.88084,338.66,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.29,3.19,D
22.02389,82.81271,334.4,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.35,4.11,D
22.02623,83.07903,339.77,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.73,3.31,D
22.02751,82.4743,339.41,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.21,3.22,D
22.02784,82.90713,333.06,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.37,5.01,D
22.02839,82.91084,355.59,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.37,5.01,D
22.03114,82.90656,332.42,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.11,3.41,D
22.03169,82.91027,341.44,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.91,3.41,D
22.03196,88.08169,333.26,0.41,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.98,2.93,D
22.03269,82.57567,331.15,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.41,2.2,D
22.03398,82.27248,334.78,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.15,3.62,D
22.0384,82.27928,341.98,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.97,3.74,D
22.0395,81.843,335.54,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.92,2.37,D
22.03967,82.51007,335.23,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.52,2.5,D
22.03983,83.73018,355.77,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,318.06,9.04,D
22.04038,83.73401,351.83,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,319.1,9.04,D
22.04056,83.03838,331.81,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.05,3.16,D
22.04094,83.73783,341.65,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,315.27,7.73,D
22.04279,81.84241,333.69,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.2,2.37,D
22.04318,83.72962,347.05,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,313.45,6.81,D
22.04382,81.91444,336.09,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.64,6.34,D
22.04412,84.0495,331.31,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.24,3.44,D
22.04872,80.71959,332.93,0.4,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.27,6.76,D
22.04876,82.6601,335.68,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.25,3.1,D
22.05975,82.66579,335.9,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.21,3.07,D
22.0636,82.66891,339.28,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,311.21,5.21,D
22.0655,82.52451,343.47,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.51,3.78,D
22.07324,82.06106,332.64,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.35,3.21,D
22.07634,82.25755,338.52,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.45,4.64,D
22.08634,83.11856,334.48,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.12,2.64,D
22.08919,84.02626,332.36,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.8,2.37,D
22.09079,79.59427,333.77,0.43,0.38,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.14,4.37,D
22.09955,82.90981,342.18,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.58,7.08,D
22.10042,82.68912,330.8,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,302.5,2.08,D
22.10486,82.47218,345.19,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.61,8.98,D
22.10736,82.19525,333.21,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.19,1.65,D
22.11516,82.2242,332.64,0.38,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.94,3.49,D
22.12312,86.27943,340.61,0.49,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.03,4.7,D
22.12943,84.00758,331.95,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.73,1.64,D
22.14769,87.38235,330.26,0.57,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.54,1.66,D
22.16152,73.32259,330.19,0.33,0.55,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.02,1.12,D
22.17943,83.29084,339.47,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.32,3.0,D
22.18065,72.04264,335.8,0.39,0.59,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.43,1.75,D
22.1822,83.28651,337.24,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.21,4.49,D
22.18275,83.29028,334.81,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.63,4.49,D
22.1833,83.29404,353.82,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.64,8.09,D
22.18385,83.29781,332.17,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.61,8.09,D
22.18632,83.52596,332.66,0.39,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.47,3.32,D
22.1944,88.2994,326.74,0.43,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.56,2.49,D
22.19489,88.30355,327.04,0.43,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.97,2.81,D
22.19825,82.7065,335.43,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.43,4.37,D
22.20832,82.88747,337.78,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.14,3.56,D
22.21023,81.93772,336.12,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.15,6.29,D
22.21162,82.88691,338.17,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.0,4.18,D
22.2119,84.87627,332.24,0.43,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.39,2.82,D
22.21218,82.89063,338.72,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.33,4.09,D
22.21548,82.89006,337.91,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.94,4.09,D
22.2204,84.11269,332.02,0.41,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.19,1.83,D
22.22804,82.79266,339.37,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.18,2.39,D
22.23096,79.33355,330.52,0.44,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.54,1.45,D
22.23134,82.79209,342.73,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.53,3.78,D
22.23812,87.20705,334.59,0.56,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.37,4.79,D
22.24513,86.5754,331.97,0.51,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.86,3.73,D
22.2455,86.57796,335.63,0.51,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.06,3.2,D
22.24723,81.0053,345.09,0.39,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.74,7.01,D
22.25312,87.43264,332.37,0.57,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.19,4.07,D
22.25674,82.6429,335.59,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.84,2.89,D
22.25896,82.65773,334.21,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.92,1.2,D
22.26444,82.64917,334.93,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.94,3.12,D
22.26499,82.65288,333.51,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.9,1.45,D
22.27112,82.71646,339.64,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.87,3.09,D
22.27129,81.93458,332.58,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.77,3.94,D
22.27436,82.67027,332.78,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.04,6.25,D
22.2771,82.66599,344.59,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.65,6.25,D
22.27765,82.66969,354.66,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,312.78,6.25,D
22.28039,82.66542,337.15,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.87,2.39,D
22.28095,82.66913,334.7,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.82,2.39,D
22.28646,82.68338,333.95,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.49,2.1,D
22.29233,82.58733,346.3,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.39,6.56,D
22.29246,87.00491,335.57,0.54,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.23,6.58,D
22.29338,87.00258,332.55,0.54,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.89,4.27,D
22.3017,82.60471,333.58,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.39,5.34,D
22.30226,82.60841,338.42,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,309.25,10.63,D
22.32781,86.13282,330.75,0.49,0.4,2026-01-16,741,N20,VIIRS,l,2.0NRT,301.79,4.26,D
22.35356,87.04221,334.96,0.55,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.54,4.9,D
22.35406,95.63822,326.69,0.63,0.72,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.21,2.59,D
22.36545,87.30321,336.7,0.56,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.69,3.41,D
22.36792,87.52775,333.83,0.39,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.52,2.76,D
22.36941,87.30266,334.84,0.56,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.28,3.41,D
22.37166,76.5452,338.18,0.41,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.11,5.62,D
22.37548,75.56479,329.82,0.47,0.47,2026-01-16,741,N20,VIIRS,l,2.0NRT,301.78,3.54,D
22.37645,75.56976,343.45,0.47,0.47,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.01,3.54,D
22.37861,87.27915,334.95,0.56,0.43,2026-01-16,741,N20,VIIRS,l,2.0NRT,305.61,5.7,D
22.39523,82.66093,335.84,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.68,2.36,D
22.39819,87.50832,338.07,0.39,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.56,3.72,D
22.40066,95.77198,328.63,0.65,0.73,2026-01-16,741,N20,VIIRS,n,2.0NRT,291.52,4.12,D
22.41788,83.25064,332.56,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.01,2.93,D
22.43156,95.63622,327.97,0.64,0.72,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.8,4.29,D
22.4601,95.65924,342.33,0.64,0.72,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.52,10.79,D
22.4683,82.51418,332.81,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.11,1.79,D
22.47049,95.7092,367.0,0.64,0.72,2026-01-16,741,N20,VIIRS,h,2.0NRT,293.37,15.87,D
22.47412,95.57668,333.04,0.63,0.72,2026-01-16,741,N20,VIIRS,n,2.0NRT,296.86,4.5,D
22.48102,75.99364,333.7,0.44,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.51,3.23,D
22.48647,85.83191,330.44,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.13,1.99,D
22.55598,76.29626,336.87,0.42,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.94,5.3,D
22.55677,76.30042,342.88,0.42,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.88,5.3,D
22.58347,76.31264,339.7,0.42,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.44,2.96,D
22.58519,76.3158,327.8,0.42,0.45,2026-01-16,741,N20,VIIRS,l,2.0NRT,299.78,2.13,D
22.61377,83.55202,332.56,0.4,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.08,1.84,D
22.61406,88.14188,328.77,0.42,0.45,2026-01-16,741,N20,VIIRS,l,2.0NRT,299.14,2.74,D
22.63535,95.37594,335.75,0.61,0.71,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.96,4.72,D
22.64179,85.93847,344.44,0.48,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,305.17,4.98,D
22.6445,87.63221,333.58,0.4,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.12,1.72,D
22.65153,95.32619,338.78,0.61,0.71,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.32,8.4,D
22.65761,88.06524,327.32,0.42,0.45,2026-01-16,741,N20,VIIRS,l,2.0NRT,298.6,1.92,D
22.68371,95.51955,326.23,0.63,0.72,2026-01-16,741,N20,VIIRS,n,2.0NRT,294.66,3.13,D
22.70844,95.30288,326.43,0.61,0.71,2026-01-16,741,N20,VIIRS,n,2.0NRT,294.36,2.04,D
22.71591,85.76362,335.22,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.35,3.9,D
22.7721,76.91,329.28,0.57,0.43,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.51,4.56,D
22.7827,86.07815,349.61,0.49,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.48,5.46,D
22.79937,86.09026,330.35,0.49,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.91,2.96,D
22.81046,78.89348,334.63,0.46,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.6,6.85,D
22.82434,95.43454,326.46,0.62,0.72,2026-01-16,741,N20,VIIRS,n,2.0NRT,294.0,2.49,D
22.87443,81.92486,338.74,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.15,2.57,D
22.88125,88.2598,341.29,0.43,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.29,5.65,D
22.88158,88.26091,339.72,0.43,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.6,2.96,D
22.89624,77.03449,332.39,0.56,0.43,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.24,7.48,D
22.94844,78.79027,332.77,0.46,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.42,1.97,D
22.97813,81.19233,333.37,0.39,0.36,2026-01-16,741,N20,VIIRS,l,2.0NRT,306.05,1.3,D
22.99599,79.42557,329.73,0.43,0.38,2026-01-16,741,N20,VIIRS,l,2.0NRT,300.8,14.78,D
23.01681,77.90695,332.52,0.5,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.53,5.0,D
23.0246,86.78413,331.27,0.54,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.54,3.22,D
23.02682,86.78207,330.95,0.54,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,297.85,3.69,D
23.03583,85.61695,342.89,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.67,7.82,D
23.09092,87.73526,339.77,0.41,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.91,2.73,D
23.11189,87.28163,331.72,0.38,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.35,4.09,D
23.11246,87.88295,344.17,0.41,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.46,4.09,D
23.1239,87.38322,334.25,0.39,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,298.11,1.08,D
23.14813,93.69501,328.07,0.49,0.65,2026-01-16,741,N20,VIIRS,n,2.0NRT,297.1,4.27,D
23.1505,88.32317,327.87,0.44,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.85,2.76,D
23.16485,82.33784,336.66,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.41,5.2,D
23.16541,82.34157,351.67,0.38,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.71,7.6,D
23.21167,79.97999,330.67,0.41,0.37,2026-01-16,741,N20,VIIRS,l,2.0NRT,301.24,3.04,D
23.22608,88.04627,339.73,0.43,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.06,2.3,D
23.23518,78.0736,337.09,0.49,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.21,7.05,D
23.23594,78.07236,340.31,0.49,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,304.83,6.12,D
23.26175,87.03136,339.6,0.56,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.78,5.43,D
23.28527,82.57356,332.56,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.55,1.67,D
23.28617,91.9415,328.0,0.38,0.58,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.59,2.23,D
23.39657,85.43642,330.78,0.47,0.39,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.01,2.27,D
23.41232,87.69175,341.81,0.41,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.7,4.36,D
23.43092,87.56864,337.97,0.4,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.9,3.99,D
23.50132,87.46457,342.55,0.4,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.56,4.82,D
23.53861,87.18332,329.34,0.57,0.43,2026-01-16,741,N20,VIIRS,n,2.0NRT,297.83,3.1,D
23.59749,87.26792,332.26,0.39,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.7,2.28,D
23.62748,86.72942,329.43,0.54,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.87,1.63,D
23.63107,87.47856,334.51,0.4,0.44,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.77,3.03,D
23.64817,88.01946,337.01,0.43,0.46,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.45,2.73,D
23.66668,86.52363,333.94,0.53,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.81,3.69,D
23.68209,86.39577,335.32,0.52,0.42,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.42,10.28,D
23.69621,91.43321,334.85,0.35,0.57,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.55,3.66,D
23.71202,86.44867,332.96,0.53,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.57,4.16,D
23.71266,86.45378,336.28,0.53,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.8,4.16,D
23.73173,85.55508,331.66,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,300.65,1.24,D
23.73506,85.55306,333.67,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,301.09,3.67,D
23.73748,86.43452,336.4,0.52,0.42,2026-01-16,741,N20,VIIRS,l,2.0NRT,310.82,3.78,D
23.74115,86.61903,329.97,0.54,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.93,2.58,D
23.75088,79.06927,343.55,0.44,0.38,2026-01-16,741,N20,VIIRS,n,2.0NRT,298.35,6.28,D
23.75975,86.40292,333.24,0.52,0.42,2026-01-16,741,N20,VIIRS,l,2.0NRT,307.57,5.42,D
23.76357,86.40236,334.12,0.52,0.42,2026-01-16,741,N20,VIIRS,l,2.0NRT,308.17,7.47,D
23.77442,86.3644,336.94,0.52,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,307.97,4.25,D
23.77757,86.38985,344.05,0.52,0.42,2026-01-16,741,N20,VIIRS,n,2.0NRT,310.76,9.89,D
23.77825,86.20948,343.0,0.51,0.41,2026-01-16,741,N20,VIIRS,n,2.0NRT,308.41,10.71,D
23.786,87.31874,332.77,0.39,0.44,2026-01-16,741,N20,VIIRS,l,2.0NRT,303.04,4.84,D
23.82755,84.57217,330.6,0.43,0.38,2026-01-16,741,N20,VIIRS,l,2.0NRT,304.2,3.38,D
23.91131,87.57726,337.21,0.41,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,303.98,2.88,D
23.94307,85.40236,331.7,0.47,0.4,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.02,3.92,D
23.9461,85.39719,328.83,0.47,0.4,2026-01-16,741,N20,VIIRS,l,2.0NRT,299.42,4.69,D
24.0153,87.84549,334.55,0.42,0.45,2026-01-16,741,N20,VIIRS,n,2.0NRT,299.99,2.99,D
24.13931,82.63271,335.08,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,302.89,2.94,D
24.14318,82.63593,346.02,0.39,0.36,2026-01-16,741,N20,VIIRS,n,2.0NRT,306.61,3.87,D
24.43771,88.98094,330.3,0.5,0.49,2026-01-16,741,N20,VIIRS,n,2.0NRT,294.96,2.16,D
24.51487,83.86924,333.5,0.42,0.37,2026-01-16,741,N20,VIIRS,n,2.0NRT,298.09,2.26,D
24.66527,95.62012,367.0,0.67,0.73,2026-01-16,741,N20,VIIRS,h,2.0NRT,292.53,13.3,D
25.00183,91.86104,339.29,0.39,0.59,2026-01-16,741,N20,VIIRS,n,2.0NRT,297.55,3.44,D
25.14042,91.70996,325.33,0.38,0.59,2026-01-16,741,N20,VIIRS,n,2.0NRT,297.25,1.34,D
25.20897,91.2025,325.65,0.35,0.57,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.77,1.5,D
25.25753,95.99333,332.66,0.71,0.75,2026-01-16,741,N20,VIIRS,n,2.0NRT,291.19,5.77,D
25.25827,95.99271,337.09,0.71,0.75,2026-01-16,741,N20,VIIRS,n,2.0NRT,291.21,9.09,D
25.4167,94.72665,337.3,0.6,0.7,2026-01-16,741,N20,VIIRS,n,2.0NRT,295.81,13.35,D
22.32095,69.88078,367.0,0.53,0.67,2026-01-16,743,N20,VIIRS,h,2.0NRT,301.65,18.44,D
22.32099,69.87942,367.0,0.53,0.67,2026-01-16,743,N20,VIIRS,h,2.0NRT,301.94,9.39,D
22.88929,70.74455,332.0,0.46,0.63,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.35,2.06,D
24.0852,79.22448,336.63,0.43,0.38,2026-01-16,743,N20,VIIRS,n,2.0NRT,303.39,4.04,D
